review_threshold,hold_threshold,approval_rate,review_rate,hold_rate,total_intervention_rate,risky_order_recall,intervention_precision,false_positive_count,false_negative_count,review_cost,hold_cost,missed_risk_cost,total_estimated_cost,feasibility_status,rejection_reason
0.1,0.46,0.40375,0.56375,0.0325,0.59625,0.8091603053435115,0.2222222222222222,371,25,31449.755,3900.0,37622.100000000006,72971.85500000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.47,0.40375,0.56875,0.0275,0.59625,0.8091603053435115,0.2222222222222222,371,25,32190.160000000003,3300.0,37622.100000000006,73112.26000000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.48,0.40375,0.57,0.02625,0.59625,0.8091603053435115,0.2222222222222222,371,25,32262.188000000002,3150.0,37622.100000000006,73034.288,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.49,0.40375,0.57375,0.0225,0.59625,0.8091603053435115,0.2222222222222222,371,25,32730.623,2700.0,37622.100000000006,73052.723,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.5,0.40375,0.57625,0.02,0.59625,0.8091603053435115,0.2222222222222222,371,25,32946.317,2400.0,37622.100000000006,72968.41700000002,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.51,0.40375,0.57875,0.0175,0.59625,0.8091603053435115,0.2222222222222222,371,25,33270.586,2100.0,37622.100000000006,72992.68600000002,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.52,0.40375,0.5825,0.01375,0.59625,0.8091603053435115,0.2222222222222222,371,25,33568.095,1650.0,37622.100000000006,72840.195,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.53,0.40375,0.5825,0.01375,0.59625,0.8091603053435115,0.2222222222222222,371,25,33568.095,1650.0,37622.100000000006,72840.195,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.54,0.40375,0.58375,0.0125,0.59625,0.8091603053435115,0.2222222222222222,371,25,33682.615,1500.0,37622.100000000006,72804.715,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.55,0.40375,0.58625,0.01,0.59625,0.8091603053435115,0.2222222222222222,371,25,33976.222,1200.0,37622.100000000006,72798.32200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.56,0.40375,0.5875,0.00875,0.59625,0.8091603053435115,0.2222222222222222,371,25,34026.222,1050.0,37622.100000000006,72698.32200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.57,0.40375,0.58875,0.0075,0.59625,0.8091603053435115,0.2222222222222222,371,25,34104.173,900.0,37622.100000000006,72626.27300000002,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.58,0.40375,0.59,0.00625,0.59625,0.8091603053435115,0.2222222222222222,371,25,34154.173,750.0,37622.100000000006,72526.27300000002,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.59,0.40375,0.59,0.00625,0.59625,0.8091603053435115,0.2222222222222222,371,25,34154.173,750.0,37622.100000000006,72526.27300000002,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.6,0.40375,0.59125,0.005,0.59625,0.8091603053435115,0.2222222222222222,371,25,34286.163,600.0,37622.100000000006,72508.263,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.61,0.40375,0.59125,0.005,0.59625,0.8091603053435115,0.2222222222222222,371,25,34286.163,600.0,37622.100000000006,72508.263,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.62,0.40375,0.59125,0.005,0.59625,0.8091603053435115,0.2222222222222222,371,25,34286.163,600.0,37622.100000000006,72508.263,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.63,0.40375,0.59375,0.0025,0.59625,0.8091603053435115,0.2222222222222222,371,25,34523.618,300.0,37622.100000000006,72445.71800000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.64,0.40375,0.595,0.00125,0.59625,0.8091603053435115,0.2222222222222222,371,25,34646.235,150.0,37622.100000000006,72418.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.65,0.40375,0.595,0.00125,0.59625,0.8091603053435115,0.2222222222222222,371,25,34646.235,150.0,37622.100000000006,72418.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.66,0.40375,0.595,0.00125,0.59625,0.8091603053435115,0.2222222222222222,371,25,34646.235,150.0,37622.100000000006,72418.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.67,0.40375,0.595,0.00125,0.59625,0.8091603053435115,0.2222222222222222,371,25,34646.235,150.0,37622.100000000006,72418.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.68,0.40375,0.595,0.00125,0.59625,0.8091603053435115,0.2222222222222222,371,25,34646.235,150.0,37622.100000000006,72418.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.69,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.7,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.71,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.72,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.73,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.74,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.75,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.76,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.77,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.78,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.79,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.8,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.81,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.82,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.83,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.84,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.85,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.86,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.87,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.88,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.89,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.9,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.91,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.92,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.93,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.94,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.95,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.96,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.97,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.98,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.1,0.99,0.40375,0.59625,0.0,0.59625,0.8091603053435115,0.2222222222222222,371,25,34696.235,0.0,37622.100000000006,72318.335,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.12,0.4625,0.05625,0.48125,0.5375,0.7786259541984732,0.2372093023255814,328,29,3234.4829999999997,57750.0,40075.83,101060.313,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.13,0.4625,0.09625,0.44125,0.5375,0.7786259541984732,0.2372093023255814,328,29,4971.1630000000005,52950.0,40075.83,97996.993,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.14,0.4625,0.13,0.4075,0.5375,0.7786259541984732,0.2372093023255814,328,29,6582.642,48900.0,40075.83,95558.47200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.15,0.4625,0.17,0.3675,0.5375,0.7786259541984732,0.2372093023255814,328,29,8881.853,44100.0,40075.83,93057.683,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.16,0.4625,0.2,0.3375,0.5375,0.7786259541984732,0.2372093023255814,328,29,10636.326000000001,40500.0,40075.83,91212.156,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.17,0.4625,0.22125,0.31625,0.5375,0.7786259541984732,0.2372093023255814,328,29,12196.963,37950.0,40075.83,90222.793,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.18,0.4625,0.23875,0.29875,0.5375,0.7786259541984732,0.2372093023255814,328,29,13162.425,35850.0,40075.83,89088.255,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.19,0.4625,0.2625,0.275,0.5375,0.7786259541984732,0.2372093023255814,328,29,14201.262,33000.0,40075.83,87277.092,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.2,0.4625,0.29125,0.24625,0.5375,0.7786259541984732,0.2372093023255814,328,29,15452.678,29550.0,40075.83,85078.508,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.21,0.4625,0.31125,0.22625,0.5375,0.7786259541984732,0.2372093023255814,328,29,17091.562,27150.0,40075.83,84317.392,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.22,0.4625,0.32375,0.21375,0.5375,0.7786259541984732,0.2372093023255814,328,29,17966.939,25650.0,40075.83,83692.769,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.23,0.4625,0.335,0.2025,0.5375,0.7786259541984732,0.2372093023255814,328,29,18577.382,24300.0,40075.83,82953.212,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.24,0.4625,0.34875,0.18875,0.5375,0.7786259541984732,0.2372093023255814,328,29,19264.582000000002,22650.0,40075.83,81990.41200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.25,0.4625,0.3575,0.18,0.5375,0.7786259541984732,0.2372093023255814,328,29,19851.642,21600.0,40075.83,81527.47200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.26,0.4625,0.3625,0.175,0.5375,0.7786259541984732,0.2372093023255814,328,29,20051.642,21000.0,40075.83,81127.47200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.27,0.4625,0.37125,0.16625,0.5375,0.7786259541984732,0.2372093023255814,328,29,20477.739,19950.0,40075.83,80503.569,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.28,0.4625,0.3775,0.16,0.5375,0.7786259541984732,0.2372093023255814,328,29,20758.071,19200.0,40075.83,80033.901,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.29,0.4625,0.38875,0.14875,0.5375,0.7786259541984732,0.2372093023255814,328,29,21266.999,17850.0,40075.83,79192.829,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.3,0.4625,0.4,0.1375,0.5375,0.7786259541984732,0.2372093023255814,328,29,22144.342,16500.0,40075.83,78720.172,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.31,0.4625,0.41375,0.12375,0.5375,0.7786259541984732,0.2372093023255814,328,29,23172.214,14850.0,40075.83,78098.044,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.32,0.4625,0.43,0.1075,0.5375,0.7786259541984732,0.2372093023255814,328,29,23930.172,12900.0,40075.83,76906.00200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.33,0.4625,0.43625,0.10125,0.5375,0.7786259541984732,0.2372093023255814,328,29,24204.819,12150.0,40075.83,76430.649,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.34,0.4625,0.4475,0.09,0.5375,0.7786259541984732,0.2372093023255814,328,29,24976.263,10800.0,40075.83,75852.093,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.35,0.4625,0.45125,0.08625,0.5375,0.7786259541984732,0.2372093023255814,328,29,25176.147,10350.0,40075.83,75601.977,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.36,0.4625,0.45875,0.07875,0.5375,0.7786259541984732,0.2372093023255814,328,29,25656.453999999998,9450.0,40075.83,75182.284,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.37,0.4625,0.46375,0.07375,0.5375,0.7786259541984732,0.2372093023255814,328,29,26373.648999999998,8850.0,40075.83,75299.47899999999,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.38,0.4625,0.46625,0.07125,0.5375,0.7786259541984732,0.2372093023255814,328,29,26473.648999999998,8550.0,40075.83,75099.47899999999,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.39,0.4625,0.4725,0.065,0.5375,0.7786259541984732,0.2372093023255814,328,29,26723.648999999998,7800.0,40075.83,74599.47899999999,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.4,0.4625,0.4825,0.055,0.5375,0.7786259541984732,0.2372093023255814,328,29,27439.971999999998,6600.0,40075.83,74115.802,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.41,0.4625,0.48875,0.04875,0.5375,0.7786259541984732,0.2372093023255814,328,29,27866.412,5850.0,40075.83,73792.242,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.42,0.4625,0.49375,0.04375,0.5375,0.7786259541984732,0.2372093023255814,328,29,28267.361,5250.0,40075.83,73593.191,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.43,0.4625,0.4975,0.04,0.5375,0.7786259541984732,0.2372093023255814,328,29,28417.361,4800.0,40075.83,73293.191,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.44,0.4625,0.4975,0.04,0.5375,0.7786259541984732,0.2372093023255814,328,29,28417.361,4800.0,40075.83,73293.191,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.45,0.4625,0.5025,0.035,0.5375,0.7786259541984732,0.2372093023255814,328,29,28617.361,4200.0,40075.83,72893.191,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.46,0.4625,0.505,0.0325,0.5375,0.7786259541984732,0.2372093023255814,328,29,28854.381999999998,3900.0,40075.83,72830.212,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.47,0.4625,0.51,0.0275,0.5375,0.7786259541984732,0.2372093023255814,328,29,29594.787,3300.0,40075.83,72970.617,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.48,0.4625,0.51125,0.02625,0.5375,0.7786259541984732,0.2372093023255814,328,29,29666.815000000002,3150.0,40075.83,72892.645,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.49,0.4625,0.515,0.0225,0.5375,0.7786259541984732,0.2372093023255814,328,29,30135.25,2700.0,40075.83,72911.08,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.5,0.4625,0.5175,0.02,0.5375,0.7786259541984732,0.2372093023255814,328,29,30350.944,2400.0,40075.83,72826.774,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.51,0.4625,0.52,0.0175,0.5375,0.7786259541984732,0.2372093023255814,328,29,30675.213,2100.0,40075.83,72851.043,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.52,0.4625,0.52375,0.01375,0.5375,0.7786259541984732,0.2372093023255814,328,29,30972.722,1650.0,40075.83,72698.552,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.53,0.4625,0.52375,0.01375,0.5375,0.7786259541984732,0.2372093023255814,328,29,30972.722,1650.0,40075.83,72698.552,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.54,0.4625,0.525,0.0125,0.5375,0.7786259541984732,0.2372093023255814,328,29,31087.242,1500.0,40075.83,72663.072,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.55,0.4625,0.5275,0.01,0.5375,0.7786259541984732,0.2372093023255814,328,29,31380.849000000002,1200.0,40075.83,72656.679,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.56,0.4625,0.52875,0.00875,0.5375,0.7786259541984732,0.2372093023255814,328,29,31430.849000000002,1050.0,40075.83,72556.679,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.57,0.4625,0.53,0.0075,0.5375,0.7786259541984732,0.2372093023255814,328,29,31508.800000000003,900.0,40075.83,72484.63,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.58,0.4625,0.53125,0.00625,0.5375,0.7786259541984732,0.2372093023255814,328,29,31558.800000000003,750.0,40075.83,72384.63,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.59,0.4625,0.53125,0.00625,0.5375,0.7786259541984732,0.2372093023255814,328,29,31558.800000000003,750.0,40075.83,72384.63,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.6,0.4625,0.5325,0.005,0.5375,0.7786259541984732,0.2372093023255814,328,29,31690.79,600.0,40075.83,72366.62,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.61,0.4625,0.5325,0.005,0.5375,0.7786259541984732,0.2372093023255814,328,29,31690.79,600.0,40075.83,72366.62,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.62,0.4625,0.5325,0.005,0.5375,0.7786259541984732,0.2372093023255814,328,29,31690.79,600.0,40075.83,72366.62,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.63,0.4625,0.535,0.0025,0.5375,0.7786259541984732,0.2372093023255814,328,29,31928.245000000003,300.0,40075.83,72304.07500000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.64,0.4625,0.53625,0.00125,0.5375,0.7786259541984732,0.2372093023255814,328,29,32050.862,150.0,40075.83,72276.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.65,0.4625,0.53625,0.00125,0.5375,0.7786259541984732,0.2372093023255814,328,29,32050.862,150.0,40075.83,72276.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.66,0.4625,0.53625,0.00125,0.5375,0.7786259541984732,0.2372093023255814,328,29,32050.862,150.0,40075.83,72276.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.67,0.4625,0.53625,0.00125,0.5375,0.7786259541984732,0.2372093023255814,328,29,32050.862,150.0,40075.83,72276.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.68,0.4625,0.53625,0.00125,0.5375,0.7786259541984732,0.2372093023255814,328,29,32050.862,150.0,40075.83,72276.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.69,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.7,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.71,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.72,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.73,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.74,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.75,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.76,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.77,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.78,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.79,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.8,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.11,0.81,0.4625,0.5375,0.0,0.5375,0.7786259541984732,0.2372093023255814,328,29,32100.862,0.0,40075.83,72176.69200000001,Infeasible,Violates MAX_INTERVENTION_RATE
